co2_ppm,humidity_pct,light_lux,nh3_ko,oxidised_ko,pm10_ugm3,pm1_uhm3,pm25_ugm3,pressure_inhg,reduced_ko,temperature_f,timestamp
1138.0,27.684089521339654,9.309,119.62366357804706,28.775503182521934,0.0,0.0,0.0,25.275736711263775,262.0380767989675,80.1861482149121,2026-03-29T07:33:30.851553
1138.0,27.836647193147346,8.9748,119.46733131564893,28.7463456577816,0.0,0.0,0.0,25.275790206893618,260.30295250320927,80.06000250236336,2026-03-29T07:33:36.087225
1139.0,28.572618440305313,0.0,118.78276290122368,28.67353951890034,0.0,0.0,0.0,25.276164970999183,259.59398014729425,80.48952535921066,2026-03-29T07:33:41.324512
1141.0,28.169759091231466,0.0,118.59698848538532,28.658993300120247,0.0,0.0,0.0,25.275765829439376,259.8974358974359,79.93347978744912,2026-03-29T07:33:46.558812
1138.0,27.98091832615572,0.0,118.31906614785996,28.629915850935937,0.0,0.0,0.0,25.27531162714373,261.3213135866066,80.58803118390311,2026-03-29T07:33:51.803084
1138.0,27.868536348871938,0.0,118.56606447042157,28.695368222050355,0.0,0.0,0.0,25.275098396919116,262.6550274814097,80.64665684789085,2026-03-29T07:33:57.025416
1139.0,28.13049569521258,0.0,118.75177304964545,28.731774415405777,0.0,0.0,0.0,25.275360055005475,263.06765943671104,80.30135008924321,2026-03-29T07:34:02.257857
1139.0,28.10020110566969,0.0,118.75177304964545,28.739059410196884,0.0,0.0,0.0,25.275638497539944,262.8612099644129,80.28658126406395,2026-03-29T07:34:07.491750
1141.0,28.11196600763141,0.0,119.28009959096566,28.79008947006194,0.0,0.0,0.0,25.275913144117347,263.06765943671104,80.53731550978941,2026-03-29T07:34:12.720708
1144.0,28.0093490689915,0.0,119.0621669626998,28.775503182521934,0.0,0.0,0.0,25.27612388484793,263.58495460441,80.60025764932341,2026-03-29T07:34:17.952983
1145.0,27.97899818603348,0.0,118.78276290122368,28.72449067308519,0.0,0.0,0.0,25.27645197423398,262.0380767989675,80.59374603142814,2026-03-29T07:34:23.185130
1146.0,27.93660058638943,0.0,118.96893307296295,28.731774415405777,0.0,0.0,0.0,25.276167888660055,262.0380767989675,80.94191436678297,2026-03-29T07:34:28.416586
1148.0,27.918409521391254,0.0,118.875798438609,28.7463456577816,0.0,0.0,0.0,25.27635051197018,261.9354838709678,81.24332856850152,2026-03-29T07:34:33.648325
1147.0,27.99092176196889,1.16185,118.84477558985282,28.72449067308519,0.0,0.0,0.0,25.275886059955404,261.21918249114907,81.08148890867577,2026-03-29T07:34:38.879988
1148.0,27.960791286526565,0.0,118.84477558985282,28.72449067308519,0.0,0.0,0.0,25.275881292851107,261.52577319587635,80.80659162404277,2026-03-29T07:34:44.115089
1148.0,27.99043657941695,0.0,118.90683229813669,28.7463456577816,0.0,0.0,0.0,25.27568586886543,261.9354838709678,80.9476002378032,2026-03-29T07:34:49.347177
1148.0,28.057827601638913,0.0,119.31127712557807,28.7682119205298,0.0,0.0,0.0,25.27613310749876,262.6550274814097,80.97198067923235,2026-03-29T07:34:54.578689
1150.0,28.160948487565754,0.0,119.24893314366997,28.775503182521934,0.0,0.0,0.0,25.275739013116347,262.44911147011317,80.72334761249775,2026-03-29T07:34:59.811158
1148.0,28.131157275629146,0.0,119.4985754985755,28.811978315119184,0.0,0.0,0.0,25.275963611810305,262.0380767989675,80.75637604025187,2026-03-29T07:35:05.043769
1148.0,28.04680490041232,0.0,118.65886939571155,28.600858369098717,0.0,0.0,0.0,25.276041939630648,255.60290863104655,80.91738969327922,2026-03-29T07:35:10.274304
1149.0,28.041395302592473,0.0,118.04202719406678,28.318590127470276,13.0,6.0,13.0,25.275705087070392,256.393026941363,81.07966408733759,2026-03-29T07:35:15.506259
1149.0,28.168703043773615,0.0,118.22662188439105,28.31137724550899,21.0,10.0,21.0,25.275901488436403,259.8974358974359,80.75350838486573,2026-03-29T07:35:20.738030
1148.0,28.09093655657489,0.0,118.10351527998588,28.26092160383005,22.0,11.0,22.0,25.275826497205177,257.187162376867,80.85672216488179,2026-03-29T07:35:25.970822
1148.0,28.253906942023892,0.0,118.22662188439105,28.253718584373402,22.0,10.0,22.0,25.27605491324695,259.7962191605255,80.40731837377051,2026-03-29T07:35:31.200876
1148.0,28.279637947457765,0.0,118.1958289148109,28.239316239316246,20.0,8.0,20.0,25.276199430465844,257.187162376867,80.31010251131157,2026-03-29T07:35:36.433743
1150.0,28.333474600391348,0.0,118.62792345854008,28.253718584373402,21.0,9.0,20.0,25.2759242951638,257.0876747141043,80.14061446935807,2026-03-29T07:35:41.663785
1152.0,28.237578786620215,0.0,118.65886939571155,28.232116913084354,20.0,9.0,19.0,25.276070995955035,256.29404309252226,80.29337053786897,2026-03-29T07:35:46.895636
1150.0,28.165019219718314,0.0,118.25742574257428,28.20333190944041,22.0,11.0,21.0,25.275867925248175,257.58574610245006,80.64359515030905,2026-03-29T07:35:52.127299
1151.0,28.111353189557132,0.0,118.34990270652753,28.224918817296192,21.0,11.0,21.0,25.276200896455165,256.29404309252226,80.71739481383872,2026-03-29T07:35:57.358471
1153.0,28.081711935488677,0.0,118.28824049513707,28.167378309137497,22.0,11.0,22.0,25.27587227973252,253.0624020068987,80.82464323166903,2026-03-29T07:36:02.591144
1153.0,28.06455190139228,0.0,118.22662188439105,28.117094819493047,22.0,11.0,22.0,25.27634645309824,252.00000000000014,80.70335775136418,2026-03-29T07:36:07.821844
1154.0,28.05334989623973,0.0,117.94987645605366,28.066871374957355,20.0,9.0,20.0,25.276537673051525,248.950495049505,80.65381518475269,2026-03-29T07:36:13.052732
1157.0,28.07754209142487,0.0,117.82716049382718,28.00238643143271,19.0,10.0,19.0,25.276807840580975,247.91612704286158,80.67766695545691,2026-03-29T07:36:18.283264
1155.0,28.09603453982552,0.0,118.04202719406678,28.038199181446114,22.0,13.0,22.0,25.276703478169956,252.9655172413793,80.60417885247085,2026-03-29T07:36:23.516559
1154.0,28.356235575249222,0.0,118.28824049513707,28.102739141564985,23.0,14.0,23.0,25.276837958622803,256.1951219512196,79.84605481903898,2026-03-29T07:36:28.747853
1156.0,28.435058664322003,0.0,118.01129943502826,28.13145539906104,22.0,14.0,22.0,25.276493280994746,254.1321585903084,79.73718614656907,2026-03-29T07:36:33.979504
1157.0,28.362467350877157,0.0,117.88849682427666,28.066871374957355,23.0,15.0,23.0,25.27627197573781,249.70719602977675,79.84214431704247,2026-03-29T07:36:39.211717
1158.0,28.296857912198973,0.0,117.98058252427185,28.059701492537314,22.0,14.0,22.0,25.27633565352728,249.70719602977675,79.91645790944537,2026-03-29T07:36:44.444301
1155.0,28.273231503404215,0.0,117.94987645605366,28.08121480975943,23.0,14.0,23.0,25.276269277887472,251.51950078003134,79.92275199183501,2026-03-29T07:36:49.676396
1155.0,28.345376204094062,0.0,118.01129943502826,28.074042480593707,24.0,15.0,24.0,25.276154792503945,249.51766893986368,79.95507905423752,2026-03-29T07:36:54.908473
1155.0,28.261309401955018,0.0,118.10351527998588,28.09556313993174,23.0,14.0,22.0,25.275853666258467,251.61548064918867,80.10370623265868,2026-03-29T07:37:00.139874
1154.0,28.226611639847622,0.0,118.04202719406678,28.102739141564985,22.0,14.0,22.0,25.275986031067276,251.90378006872868,79.98489801572128,2026-03-29T07:37:05.371537
1157.0,28.24563894731338,0.0,118.68982630272957,28.145820882779823,23.0,15.0,23.0,25.27610469301273,252.86869319962392,79.7826934603587,2026-03-29T07:37:10.602932
1158.0,28.215959297735477,0.0,118.62792345854008,28.167378309137497,21.0,14.0,21.0,25.27586397197403,252.48200312989061,80.03838187938419,2026-03-29T07:37:15.834911
1159.0,28.17439366759006,0.0,118.31906614785996,28.15300546448088,20.0,13.0,20.0,25.275980996483856,251.90378006872868,80.00709855579112,2026-03-29T07:37:21.066711
1160.0,28.138929549928772,0.0,118.50424929178475,28.181756064229585,19.0,12.0,19.0,25.27588980126985,252.28902095714747,80.1052640987799,2026-03-29T07:37:26.298627
1160.0,28.145758028217834,0.0,118.75177304964545,28.21772195163633,20.0,12.0,20.0,25.275967485474368,253.54773869346735,79.98232736311196,2026-03-29T07:37:31.531678
1160.0,28.122704583763927,0.0,118.90683229813669,28.239316239316246,20.0,11.0,20.0,25.27570073636086,252.57858484658752,79.82388527051175,2026-03-29T07:37:36.762014
1162.0,28.092955210014416,0.0,118.875798438609,28.24651679630738,21.0,11.0,21.0,25.276004795557654,251.42358078602635,79.93608781056193,2026-03-29T07:37:41.993884
1165.0,28.17107490640996,0.0,118.75177304964545,28.224918817296192,23.0,12.0,22.0,25.275457471073985,250.65836963285636,80.08030590976736,2026-03-29T07:37:47.226187
1165.0,28.166406977567224,0.0,119.24893314366997,28.268125854993166,23.0,13.0,23.0,25.275243406900497,252.0962800875275,79.92011902663151,2026-03-29T07:37:52.458322
1164.0,28.130228748086598,0.0,119.34246575342465,28.268125854993166,23.0,13.0,23.0,25.27527825215219,252.9655172413793,79.92103815987825,2026-03-29T07:37:57.689401
1162.0,28.11859404599027,0.0,118.875798438609,28.253718584373402,22.0,12.0,22.0,25.274808286169712,251.8076202373518,79.99856104313317,2026-03-29T07:38:02.921381
1162.0,28.08299295900768,0.0,118.93787717429896,28.239316239316246,23.0,13.0,23.0,25.27485874413925,250.75381263616566,80.10168080045523,2026-03-29T07:38:08.153465
1162.0,28.060164299872497,0.0,119.09326701012611,28.268125854993166,21.0,12.0,21.0,25.275265063745362,253.0624020068987,80.04388141149519,2026-03-29T07:38:13.385123
1164.0,28.00696663978039,0.0,119.24893314366997,28.31137724550899,20.0,14.0,20.0,25.275506731640846,252.1926203877425,80.2344325152838,2026-03-29T07:38:18.616898
1166.0,28.03730882597695,0.0,119.24893314366997,28.304165597468142,20.0,14.0,20.0,25.275434399123498,252.00000000000014,79.98855915277079,2026-03-29T07:38:23.849183
1166.0,28.04422759596476,0.0,119.21777777777777,28.325804243668724,20.0,14.0,20.0,25.27530778239231,252.0962800875275,79.97855729752695,2026-03-29T07:38:29.080685
1168.0,28.02660617371564,0.0,119.28009959096566,28.33301959442116,20.0,13.0,20.0,25.275536411105534,250.84931506849327,80.2320801827416,2026-03-29T07:38:34.312639
1168.0,28.003302984676456,0.0,119.74893009985736,28.376337642325154,20.0,13.0,20.0,25.27524091003888,250.1820441130787,80.04204319946041,2026-03-29T07:38:39.549293
1167.0,28.021816553936414,0.0,119.84299732381804,28.398013358451784,21.0,14.0,21.0,25.2752225438005,250.0869565217392,80.04525265898252,2026-03-29T07:38:44.776378
1168.0,27.974386491407024,0.0,119.65496346462307,28.390786882438572,20.0,13.0,20.0,25.275705597908118,250.75381263616566,79.99332661705272,2026-03-29T07:38:50.006996
1168.0,28.035651645863943,0.0,119.52983081032949,28.4052410721932,20.0,13.0,20.0,25.275745947312195,251.23192019950136,79.9452491266651,2026-03-29T07:38:55.239223
1166.0,28.169210968086855,0.0,119.84299732381804,28.426931642967276,20.0,14.0,20.0,25.276067218724844,252.1926203877425,79.58059991773294,2026-03-29T07:39:00.474921
1166.0,28.17503397569189,0.0,119.71759671955787,28.426931642967276,19.0,13.0,19.0,25.275992557920823,252.00000000000014,79.31716859452604,2026-03-29T07:39:05.701645
1164.0,28.14580546245977,0.0,120.09433625156336,28.448633364750236,20.0,14.0,20.0,25.275830156264316,249.70719602977675,79.65399429709277,2026-03-29T07:39:10.933258
1163.0,28.128365323412527,0.0,120.18877368609228,28.463107378524295,20.0,14.0,20.0,25.275970949573296,248.57354758961685,79.46313165134401,2026-03-29T07:39:16.166329
1163.0,28.12271346764463,0.0,120.75753228120521,28.521053082925995,20.0,14.0,20.0,25.275683620976697,249.51766893986368,79.36496619672945,2026-03-29T07:39:21.400087
1164.0,28.182870572709938,0.0,120.34639470388267,28.484827704440256,20.0,13.0,20.0,25.27613635235137,249.99192797267938,79.49298235249208,2026-03-29T07:39:26.630586
1161.0,28.464602015917897,0.0,119.78027465667915,28.434164310802707,21.0,13.0,21.0,25.275866596524235,248.29144797777093,78.79183648351892,2026-03-29T07:39:31.862808
1159.0,28.369437219594417,0.0,119.78027465667915,28.412470023980813,21.0,11.0,20.0,25.275742699855964,248.47945628668526,78.98908592920709,2026-03-29T07:39:37.095237
1158.0,28.269526349331713,0.0,119.87437544610995,28.426931642967276,21.0,12.0,20.0,25.275921924584097,248.76190476190482,79.19429713809126,2026-03-29T07:39:42.327359
1160.0,28.349134203750406,0.0,120.00000000000001,28.441398217957502,19.0,11.0,18.0,25.275605942150047,248.76190476190482,78.8986965202597,2026-03-29T07:39:47.560179
1158.0,28.45553708284575,0.0,120.00000000000001,28.441398217957502,19.0,11.0,18.0,25.275747412226536,248.38542310067947,78.62247518452364,2026-03-29T07:39:52.792119
1159.0,28.390147753763674,0.0,120.1572832886506,28.4703462461433,20.0,12.0,20.0,25.275440005803418,248.19753086419755,78.9988250179002,2026-03-29T07:39:58.023409
1160.0,28.33689982525959,0.0,120.34639470388267,28.49931412894376,20.0,12.0,20.0,25.275823918388543,248.29144797777093,79.0392842986877,2026-03-29T07:40:03.259691
1160.0,28.265111744279523,0.0,120.97970910396846,28.586337109509103,21.0,12.0,21.0,25.27533083040791,251.23192019950136,79.25666218363227,2026-03-29T07:40:08.498788
1159.0,28.261015887838152,0.0,121.04329082090891,28.61538461538462,20.0,11.0,20.0,25.27523268613453,251.23192019950136,79.08625631383933,2026-03-29T07:40:13.734765
1161.0,28.286329946588175,0.0,120.6308243727599,28.5718208340484,21.0,12.0,21.0,25.275362158784855,250.84931506849327,78.57076785848578,2026-03-29T07:40:18.973922
1162.0,28.25650814580876,0.0,120.69415561133027,28.5718208340484,21.0,12.0,21.0,25.275065225887857,250.1820441130787,78.68049302356715,2026-03-29T07:40:24.206840
1163.0,28.243502406437834,0.0,120.59917577495078,28.564564564564566,20.0,10.0,20.0,25.275028849638293,249.61240310077525,78.90282501790021,2026-03-29T07:40:29.444445
1165.0,28.255346696095433,0.0,120.94793536804315,28.62264960934147,21.0,11.0,21.0,25.275290046135943,249.2338185196656,78.89291662368714,2026-03-29T07:40:34.680070
1164.0,28.268556911555724,0.0,120.82095443128817,28.608120868744106,21.0,11.0,21.0,25.275051448595836,249.51766893986368,78.7275578761138,2026-03-29T07:40:39.916915
1164.0,28.324052842706607,0.0,120.94793536804315,28.629915850935937,20.0,12.0,20.0,25.275023054697026,249.04487774682767,78.42617784613046,2026-03-29T07:40:45.154860
1162.0,28.300420021907065,0.0,121.55359394703659,28.688090737240078,18.0,10.0,18.0,25.27544322085396,249.61240310077525,79.06586611194793,2026-03-29T07:40:50.391459
1161.0,28.26466543749915,0.0,121.36188590966348,28.688090737240078,19.0,11.0,19.0,25.275474831324217,249.32837670384146,78.57667393197569,2026-03-29T07:40:55.624992
1161.0,28.265039398616057,0.0,120.97970910396846,28.644452078323596,18.0,9.0,18.0,25.27566001661588,248.8561707392515,78.9232057754087,2026-03-29T07:41:00.861806
1163.0,28.278196252363113,0.0,121.07509881422924,28.637183340489475,19.0,9.0,19.0,25.275574593840695,248.8561707392515,78.7968739714713,2026-03-29T07:41:06.099735
1164.0,28.226473465014273,0.0,121.32997481108312,28.666265784726395,20.0,9.0,20.0,25.275590415583412,249.13931888544897,78.53087292459841,2026-03-29T07:41:11.335437
1162.0,28.249112382672145,0.0,121.17059140751391,28.658993300120247,19.0,8.0,19.0,25.27530778498365,248.29144797777093,78.68023152642434,2026-03-29T07:41:16.572205
1161.0,28.20115281451101,0.0,121.2661870503597,28.68081450296417,20.0,9.0,20.0,25.27561155416987,248.47945628668526,78.5967096946357,2026-03-29T07:41:21.810444
1163.0,28.17727332726092,0.0,121.39380849532037,28.709926944563815,19.0,9.0,19.0,25.27589996026722,248.57354758961685,78.72326052621051,2026-03-29T07:41:27.046505
1161.0,28.17190794378522,0.0,121.64960346070657,28.731774415405777,19.0,10.0,19.0,25.275648581710826,248.66769706336945,78.49410410996242,2026-03-29T07:41:32.282647
1160.0,28.1253353975555,0.0,122.16341287057125,28.811978315119184,20.0,10.0,19.0,25.275655341943743,249.89695841092498,78.72037898127357,2026-03-29T07:41:37.518192
1160.0,28.202992654494647,0.0,121.93825600288862,28.79008947006194,20.0,9.0,19.0,25.275353904075754,249.51766893986368,78.44560699256449,2026-03-29T07:41:42.754487
1160.0,28.224140055793185,0.0,121.87402995849128,28.797384496257422,20.0,9.0,19.0,25.275444148346537,250.27719080174032,78.45710808168865,2026-03-29T07:41:47.992285
1159.0,28.20049677165444,0.0,121.74571686203788,28.775503182521934,18.0,8.0,18.0,25.275295732619913,249.04487774682767,78.31444770660208,2026-03-29T07:41:53.228306
1161.0,28.163963223014306,0.0,121.7777777777778,28.782795698924733,17.0,8.0,17.0,25.2753731934241,248.76190476190482,78.61017372372096,2026-03-29T07:41:58.463990
1164.0,28.13434959778812,0.0,121.87402995849128,28.782795698924733,18.0,9.0,18.0,25.27559055278288,248.10367170626353,78.46059602552509,2026-03-29T07:42:03.702659
1164.0,28.098323370439793,0.0,121.93825600288862,28.79008947006194,20.0,10.0,20.0,25.275619609668706,248.10367170626353,78.43890876557685,2026-03-29T07:42:08.939058
1164.0,28.057405409348032,0.0,121.7777777777778,28.760921912624696,22.0,12.0,22.0,25.27545710877384,247.72881355932205,78.69687191284406,2026-03-29T07:42:14.173332
1164.0,28.19768024834872,0.0,122.09902421395014,28.775503182521934,23.0,13.0,23.0,25.275889574917883,248.57354758961685,77.95009651467545,2026-03-29T07:42:19.411028
1164.0,28.44446530305805,0.0,122.29232995658468,28.7682119205298,22.0,13.0,22.0,25.27623169877527,247.91612704286158,77.5558534583687,2026-03-29T07:42:24.646781
1164.0,28.545588314596586,0.0,121.84193431974018,28.7463456577816,22.0,13.0,21.0,25.27619230785904,247.3548784241305,77.40310023065884,2026-03-29T07:42:29.881188
1164.0,28.514794771897428,0.0,121.97038642109067,28.782795698924733,23.0,14.0,22.0,25.27630607836631,247.3548784241305,77.63172499142479,2026-03-29T07:42:35.113909
1165.0,28.365444622218433,0.0,122.00252844500635,28.80468077783514,22.0,14.0,21.0,25.276482164198246,247.3548784241305,77.97346994184218,2026-03-29T07:42:40.345834
1164.0,28.287370103211966,0.0,122.26008319768496,28.855789926818765,23.0,15.0,22.0,25.2762736344408,247.63524337646336,78.04704913619511,2026-03-29T07:42:45.579378
1164.0,28.245477230670463,0.0,122.4537389100127,28.88502282318491,22.0,15.0,21.0,25.276718589761938,248.10367170626353,78.22117837037595,2026-03-29T07:42:50.809542
1163.0,28.192400548001693,0.0,122.5507246376812,28.92159227985525,20.0,13.0,19.0,25.276666555233746,248.29144797777093,78.33090339967703,2026-03-29T07:42:56.042906
1162.0,28.21137400003545,0.0,123.10230783209157,28.965517241379313,20.0,13.0,19.0,25.276812079294587,248.8561707392515,78.21117761057302,2026-03-29T07:43:01.274030
1163.0,28.24117490789616,0.0,122.90724269377388,28.958193259201796,21.0,14.0,20.0,25.27645638595864,248.29144797777093,78.08328731233254,2026-03-29T07:43:06.504709
1164.0,28.200337754229086,0.0,123.00472212132217,28.958193259201796,20.0,14.0,19.0,25.276538331111936,248.8561707392515,78.14759911334701,2026-03-29T07:43:11.735482
1164.0,28.202319376283267,0.0,122.61544037694821,28.928909952606638,20.0,14.0,19.0,25.276580309185153,247.54173082845705,77.98411162952479,2026-03-29T07:43:16.968122
1164.0,28.220286210033866,0.0,122.90724269377388,28.98749676640511,20.0,15.0,20.0,25.276283293193842,247.72881355932205,78.01787276623351,2026-03-29T07:43:22.200572
1162.0,28.214092051461805,0.0,122.90724269377388,29.009487666034158,20.0,15.0,20.0,25.276687843266043,247.82244143033296,77.8875977487138,2026-03-29T07:43:27.429406
1160.0,28.161545007989588,0.0,122.77743515327414,28.98749676640511,19.0,14.0,19.0,25.276587165172362,247.54173082845705,78.04677205470429,2026-03-29T07:43:32.662007
1160.0,28.179250908716174,0.0,122.80986937590717,28.980168994654253,20.0,14.0,19.0,25.276822856023223,247.82244143033296,78.02034984796055,2026-03-29T07:43:37.894855
1157.0,28.148946551792065,0.0,122.74501269495835,28.972842486421246,21.0,14.0,20.0,25.27689545910168,247.91612704286158,78.0295248078515,2026-03-29T07:43:43.125838
1156.0,28.03684365577925,0.0,123.23258774322603,29.024154589371985,20.0,14.0,19.0,25.277157425464964,247.91612704286158,78.17805743934545,2026-03-29T07:43:48.359194
1156.0,28.048439199658365,0.0,123.10230783209157,29.00215610176801,20.0,14.0,19.0,25.27690918142389,247.63524337646336,78.10879146780944,2026-03-29T07:43:53.591322
1157.0,28.079103351924985,0.0,122.71260199456034,28.965517241379313,19.0,13.0,18.0,25.276967340644376,246.60976358612237,78.00506579399865,2026-03-29T07:43:58.830801
1157.0,28.087326713247855,0.0,122.71260199456034,28.936228886590833,20.0,14.0,19.0,25.276404810989465,246.51688152240652,77.86016528437497,2026-03-29T07:44:04.065478
1159.0,28.098656116021118,0.0,123.00472212132217,28.980168994654253,19.0,13.0,19.0,25.276668754761484,246.42405645903665,77.81567010072816,2026-03-29T07:44:09.304170
1161.0,28.093005462708643,0.0,122.93972403776331,28.994825802000694,21.0,14.0,21.0,25.276621804183918,245.96078431372564,77.71750484516699,2026-03-29T07:44:14.539921
1160.0,28.06339628951696,0.0,122.97221717813699,29.00215610176801,21.0,14.0,21.0,25.27722956559402,245.96078431372564,78.00818397066159,2026-03-29T07:44:19.778337
1160.0,28.040153835235657,0.0,122.93972403776331,28.972842486421246,21.0,14.0,20.0,25.277070713078377,245.86830015313947,77.88906455308583,2026-03-29T07:44:25.013878
1160.0,28.323764622688017,0.0,123.13486005089057,28.958193259201796,20.0,13.0,19.0,25.277460503729934,246.23857712358188,77.06676734187292,2026-03-29T07:44:30.249719
1161.0,28.395006680643384,0.0,123.2651873408512,28.943549082133934,21.0,13.0,20.0,25.277374073666216,245.7758726270669,77.03117066077924,2026-03-29T07:44:35.490220
1161.0,28.33513100203956,0.0,122.97221717813699,28.92159227985525,22.0,15.0,21.0,25.277512833969997,244.85470085470095,77.09731790298376,2026-03-29T07:44:40.720907
1160.0,28.401427661601947,0.0,122.74501269495835,28.855789926818765,22.0,14.0,21.0,25.2771001446572,244.39622066443167,77.0055742606573,2026-03-29T07:44:45.956707
1160.0,28.389868735765464,0.0,122.58307664431968,28.811978315119184,23.0,15.0,22.0,25.27717364298077,244.12180267965906,77.07019803212486,2026-03-29T07:44:51.193043
1158.0,28.39616122071603,0.0,122.61544037694821,28.80468077783514,22.0,14.0,21.0,25.27739411472191,243.75669099756698,76.95273008874616,2026-03-29T07:44:56.429431
1157.0,28.33664136141475,0.0,122.71260199456034,28.797384496257422,22.0,14.0,21.0,25.27774185601,243.93913572732814,77.04190463586932,2026-03-29T07:45:01.665797
1154.0,28.504673770761787,0.0,122.5507246376812,28.79008947006194,24.0,14.0,22.0,25.27768509221387,241.94437726723098,76.72814249319474,2026-03-29T07:45:06.901408
1154.0,28.647675265750067,0.0,122.51838435066115,28.760921912624696,24.0,15.0,23.0,25.277312979781513,240.77807889190015,76.42676610014314,2026-03-29T07:45:12.139619
1152.0,28.569710076987903,0.0,122.74501269495835,28.782795698924733,25.0,16.0,24.0,25.2776072447258,241.22557297949336,76.60263775563615,2026-03-29T07:45:17.375933
1152.0,28.5530709516296,0.0,122.68020304568535,28.782795698924733,24.0,16.0,23.0,25.277384985051345,241.49471777844855,76.5308028378957,2026-03-29T07:45:22.611774
1151.0,28.589800978035434,0.0,122.29232995658468,28.739059410196884,24.0,17.0,23.0,25.277452604558047,240.77807889190015,76.46579362078324,2026-03-29T07:45:27.850499
1151.0,28.541162790960524,0.0,122.4537389100127,28.731774415405777,25.0,18.0,24.0,25.277087210115905,239.70957095709582,76.53823403524514,2026-03-29T07:45:33.086017
1149.0,28.43315732114042,0.0,122.35685848715168,28.731774415405777,25.0,18.0,25.0,25.277556825048485,239.26662672258846,76.77685816630373,2026-03-29T07:45:38.321843
1149.0,28.41529163634447,0.0,122.42143374366405,28.7463456577816,26.0,18.0,26.0,25.277157689732597,237.33333333333337,76.81071143672709,2026-03-29T07:45:43.559073
1150.0,28.350177071379697,0.0,122.35685848715168,28.7463456577816,27.0,19.0,27.0,25.277532641157542,237.945720250522,77.14959230265622,2026-03-29T07:45:48.793729
1151.0,28.303026806547972,0.0,122.61544037694821,28.7682119205298,26.0,18.0,26.0,25.277176193241356,239.7983193277312,76.92630800733079,2026-03-29T07:45:54.031302
1151.0,28.50943085059084,0.0,122.97221717813699,28.797384496257422,26.0,18.0,26.0,25.277310629578064,240.95691473335356,76.42307807770865,2026-03-29T07:45:59.268550
1151.0,28.917799716058656,0.0,122.87477313974597,28.782795698924733,28.0,20.0,27.0,25.277386048714376,241.7643504531722,75.39891583367037,2026-03-29T07:46:04.504140
1153.0,29.40650594720314,0.0,122.42143374366405,28.68081450296417,28.0,20.0,28.0,25.277242273876045,239.00149655791688,74.33943575381913,2026-03-29T07:46:09.742259
1154.0,29.507220060745635,0.0,122.19562466100166,28.5718208340484,29.0,20.0,29.0,25.27736785783326,237.8580799045916,74.30158454227545,2026-03-29T07:46:14.978827
1154.0,29.512264176791835,0.0,122.03468208092488,28.4703462461433,29.0,20.0,29.0,25.277659656729725,237.68295589988085,74.47684983308007,2026-03-29T07:46:20.215993
1156.0,29.511570484110653,0.0,121.84193431974018,28.41970021413276,29.0,21.0,29.0,25.277564267501752,238.03341288782823,74.6356015409532,2026-03-29T07:46:25.455707
1157.0,29.421053143188235,0.0,121.93825600288862,28.434164310802707,27.0,21.0,27.0,25.27773875984682,236.63657957244658,74.75932374960243,2026-03-29T07:46:30.689315
1158.0,29.27824889685411,0.0,121.80985026159121,28.41970021413276,28.0,21.0,28.0,25.27759669076912,237.33333333333337,74.92423926763055,2026-03-29T07:46:35.927178
1157.0,29.1713626799105,0.0,121.97038642109067,28.426931642967276,30.0,22.0,29.0,25.277179983833204,237.8580799045916,75.17299057814152,2026-03-29T07:46:41.163938
1157.0,29.178457170463822,0.0,122.09902421395014,28.477586354675584,30.0,22.0,29.0,25.27733333724229,238.38470728793317,75.14895453945525,2026-03-29T07:46:46.401614
1156.0,29.225837188447233,0.0,122.38914027149325,28.528301886792455,28.0,21.0,27.0,25.277416838727145,238.47266208544974,75.26137698335958,2026-03-29T07:46:51.640849
1157.0,29.076470082345885,0.0,122.13121272365807,28.535551934128144,28.0,22.0,27.0,25.277385025837457,238.38470728793317,75.29766874981304,2026-03-29T07:46:56.876330
1156.0,28.92202093744337,0.0,122.19562466100166,28.557309540150996,27.0,21.0,26.0,25.277254215546918,238.20895522388065,75.56849309001514,2026-03-29T07:47:02.116265
1159.0,28.837966492274948,0.0,122.4537389100127,28.608120868744106,26.0,21.0,26.0,25.27743890130135,238.82500747831295,75.95504272055928,2026-03-29T07:47:07.352276
1161.0,28.73643699923478,0.0,122.48605577689246,28.658993300120247,25.0,20.0,25.0,25.277288512985372,238.47266208544974,75.96151922250307,2026-03-29T07:47:12.587950
1161.0,28.65296405197676,0.0,122.68020304568535,28.695368222050355,25.0,20.0,25.0,25.277256395737652,238.47266208544974,76.30678488504789,2026-03-29T07:47:17.825887
1161.0,28.62292236993873,0.0,122.61544037694821,28.702646957717427,25.0,19.0,24.0,25.277197680185406,238.38470728793317,76.63709667857486,2026-03-29T07:47:23.061835
1161.0,28.580775839426273,0.0,123.39570440480523,28.7536331584831,26.0,19.0,25.0,25.277349893679553,238.73684210526324,76.2213901008857,2026-03-29T07:47:28.299860
1162.0,28.60412323579595,0.0,122.64781584194314,28.688090737240078,27.0,20.0,26.0,25.277582309698953,238.12115786332444,76.30469284942836,2026-03-29T07:47:33.536977
1161.0,29.023632004625675,0.0,122.32458838429531,28.644452078323596,26.0,19.0,26.0,25.27750261117613,236.9845422116528,76.18150101945486,2026-03-29T07:47:38.771713
